,Team,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,Team1,Team2,win_target,3_win_target,5_win_target,7_win_target,10_win_target
0,MEM,96,42,90,46.7,2,17,11.8,10,12,83.3,7,40,47,27,11,6,12,18,MEM,DET,True,True,True,True,True
1,DEN,107,41,88,46.6,3,23,13.0,22,32,68.8,12,32,44,22,9,10,4,19,DEN,IND,False,False,False,False,False
2,GSW,84,33,77,42.9,3,20,15.0,15,21,71.4,7,36,43,20,17,9,1,20,GSW,MIN,False,False,False,False,False
3,NOP,84,32,89,36.0,3,32,9.4,17,21,81.0,8,26,34,17,15,4,2,23,NOP,DAL,False,False,False,False,False
4,GSW,79,33,83,39.8,3,17,17.6,10,12,83.3,18,28,46,17,25,11,8,20,GSW,ATL,False,False,False,False,False
5,SAS,114,44,90,48.9,3,17,17.6,23,29,79.3,10,34,44,24,12,4,4,23,SAS,MIN,False,False,False,False,False
6,ORL,94,32,82,39.0,3,22,13.6,27,31,87.1,16,37,53,15,14,5,8,24,ORL,OKC,False,False,False,False,False
7,MEM,100,40,94,42.6,3,25,12.0,17,21,81.0,13,38,51,19,15,13,7,21,MEM,HOU,False,False,False,False,False
8,PHX,87,30,84,35.7,4,20,20.0,23,26,88.5,9,35,44,13,13,7,3,20,PHX,IND,False,False,False,False,False
9,LAC,95,33,78,42.3,4,21,19.0,25,39,64.1,8,37,45,19,14,5,8,20,LAC,ATL,False,False,False,False,False
10,PHX,110,40,87,46.0,4,20,20.0,26,32,81.3,10,30,40,20,12,9,6,19,PHX,ATL,False,False,False,False,False
11,NYK,87,37,95,38.9,4,20,20.0,9,16,56.3,15,32,47,15,16,10,3,20,NYK,LAL,False,False,False,False,False
12,DET,81,30,79,38.0,4,14,28.6,17,23,73.9,10,33,43,14,17,10,5,20,DET,UTA,False,False,False,False,False
13,CLE,94,32,77,41.6,4,20,20.0,26,36,72.2,14,46,60,13,29,9,4,21,CLE,MIN,True,True,True,False,False
14,POR,94,37,91,40.7,4,29,13.8,16,18,88.9,8,40,48,17,11,6,6,17,POR,NOP,False,False,False,False,False
15,SAC,97,39,86,45.3,4,26,15.4,15,19,78.9,7,26,33,26,16,8,2,25,SAC,BKN,False,False,False,False,False
16,CHI,94,37,98,37.8,4,32,12.5,16,18,88.9,11,35,46,21,15,14,5,22,CHI,HOU,False,False,False,False,False
17,IND,112,43,83,51.8,4,15,26.7,22,25,88.0,10,34,44,23,13,6,8,16,IND,DET,True,True,True,False,False
18,LAC,107,39,89,43.8,4,23,17.4,25,30,83.3,13,44,57,20,17,6,12,14,LAC,POR,True,True,True,False,False
19,OKC,99,33,84,39.3,4,27,14.8,29,37,78.4,13,42,55,15,19,8,2,21,OKC,POR,False,False,False,False,False
20,GSW,88,35,96,36.5,5,39,12.8,13,18,72.2,7,27,34,20,7,6,7,14,GSW,BKN,False,False,False,False,False
21,SAS,99,33,78,42.3,5,25,20.0,28,33,84.8,10,33,43,19,14,9,8,22,SAS,PHX,False,False,False,False,False
22,NYK,111,46,100,46.0,5,27,18.5,14,20,70.0,14,32,46,26,13,13,1,16,NYK,NOP,False,False,False,False,False
23,CLE,115,48,91,52.7,5,20,25.0,14,20,70.0,10,29,39,24,15,9,5,18,CLE,DET,True,False,False,False,False
24,GSW,98,34,86,39.5,5,26,19.2,25,32,78.1,10,34,44,19,19,13,4,18,GSW,SAC,False,False,False,False,False
25,ORL,93,37,89,41.6,5,25,20.0,14,24,58.3,11,29,40,22,9,9,6,17,ORL,ATL,False,False,False,False,False
26,OKC,104,40,89,44.9,5,31,16.1,19,31,61.3,10,39,49,19,14,8,4,23,OKC,CHA,True,False,False,False,False
27,CHA,85,28,91,30.8,5,32,15.6,24,35,68.6,17,39,56,18,12,4,5,21,CHA,IND,False,False,False,False,False
28,PHI,89,37,86,43.0,5,26,19.2,10,17,58.8,7,31,38,19,16,9,13,20,PHI,BKN,False,False,False,False,False
29,LAL,101,36,84,42.9,5,31,16.1,24,33,72.7,13,43,56,21,22,14,9,24,LAL,ATL,True,True,False,False,False
30,SAS,109,42,86,48.8,5,16,31.3,20,25,80.0,2,34,36,19,12,11,7,21,SAS,CLE,False,False,False,False,False
31,OKC,139,49,88,55.7,5,18,27.8,36,40,90.0,9,30,39,19,10,8,9,20,OKC,MIN,True,True,True,True,True
32,DEN,95,39,94,41.5,5,30,16.7,12,15,80.0,12,29,41,18,14,5,4,15,DEN,BOS,False,False,False,False,False
33,UTA,94,38,81,46.9,5,22,22.7,13,20,65.0,5,37,42,23,20,6,8,26,UTA,PHI,False,False,False,False,False
34,SAS,101,41,97,42.3,5,29,17.2,14,17,82.4,8,38,46,25,6,4,8,18,SAS,MIN,False,False,False,False,False
35,PHI,97,36,77,46.8,5,26,19.2,20,24,83.3,7,42,49,20,17,8,10,12,PHI,SAC,True,True,True,False,False
36,SAS,116,41,88,46.6,5,18,27.8,29,34,85.3,7,36,43,25,10,8,7,17,SAS,POR,False,False,False,False,False
37,GSW,100,34,82,41.5,5,28,17.9,27,34,79.4,12,43,55,17,20,8,4,19,GSW,BOS,False,False,False,False,False
38,CLE,97,38,86,44.2,5,21,23.8,16,20,80.0,9,36,45,13,14,10,0,13,CLE,PHI,False,False,False,False,False
39,CHA,93,36,85,42.4,5,29,17.2,16,23,69.6,16,32,48,18,13,6,1,15,CHA,GSW,True,True,True,False,False
40,IND,102,39,96,40.6,5,27,18.5,19,21,90.5,13,45,58,20,14,8,10,24,IND,CLE,True,True,True,False,False
41,LAC,103,39,91,42.9,5,26,19.2,20,27,74.1,11,36,47,16,12,9,1,23,LAC,SAS,True,True,True,False,False
42,GSW,92,30,92,32.6,5,33,15.2,27,31,87.1,12,27,39,17,15,13,2,15,GSW,OKC,False,False,False,False,False
43,ORL,99,35,99,35.4,5,31,16.1,24,26,92.3,17,29,46,15,10,8,7,15,ORL,ATL,False,False,False,False,False
44,OKC,85,33,83,39.8,5,23,21.7,14,22,63.6,7,42,49,14,19,7,6,18,OKC,WAS,False,False,False,False,False
45,MEM,101,38,89,42.7,5,32,15.6,20,30,66.7,9,31,40,22,24,9,7,31,MEM,MIA,False,False,False,False,False
46,NYK,105,43,92,46.7,6,20,30.0,13,19,68.4,10,29,39,27,14,12,5,23,NYK,ORL,True,False,False,False,False
47,PHX,97,39,89,43.8,6,17,35.3,13,18,72.2,14,29,43,23,16,7,6,21,PHX,BKN,False,False,False,False,False
48,PHX,108,41,104,39.4,6,23,26.1,20,23,87.0,15,34,49,20,10,8,3,24,PHX,MIL,False,False,False,False,False
49,MEM,111,45,96,46.9,6,31,19.4,15,26,57.7,11,23,34,17,11,10,8,21,MEM,NOP,False,False,False,False,False
50,CHI,106,45,85,52.9,6,33,18.2,10,15,66.7,6,28,34,26,20,10,3,17,CHI,IND,False,False,False,False,False
51,MEM,104,46,82,56.1,6,18,33.3,6,14,42.9,6,35,41,32,16,12,11,18,MEM,DEN,True,True,True,True,False
52,NYK,110,49,92,53.3,6,19,31.6,6,13,46.2,14,34,48,19,15,7,8,23,NYK,BKN,True,True,True,True,True
53,LAL,91,35,76,46.1,6,31,19.4,15,23,65.2,6,29,35,23,22,12,1,18,LAL,PHI,False,False,False,False,False
54,GSW,96,35,88,39.8,6,23,26.1,20,24,83.3,11,26,37,20,8,5,5,23,GSW,UTA,False,False,False,False,False
55,NYK,87,35,88,39.8,6,25,24.0,11,18,61.1,12,36,48,20,14,4,5,18,NYK,PHI,False,False,False,False,False
56,CHI,101,37,81,45.7,6,25,24.0,21,26,80.8,7,31,38,16,14,5,5,22,CHI,BOS,False,False,False,False,False
57,PHI,95,37,89,41.6,6,33,18.2,15,19,78.9,12,40,52,17,13,6,4,21,PHI,IND,False,False,False,False,False
58,DET,112,48,98,49.0,6,20,30.0,10,16,62.5,19,27,46,20,16,8,9,25,DET,CLE,False,False,False,False,False
59,WAS,89,36,84,42.9,6,23,26.1,11,19,57.9,10,30,40,24,23,8,5,22,WAS,ORL,False,False,False,False,False
60,PHX,114,43,95,45.3,6,26,23.1,22,26,84.6,12,34,46,25,10,7,4,19,PHX,MEM,False,False,False,False,False
61,LAL,106,42,92,45.7,6,20,30.0,16,23,69.6,11,39,50,23,13,8,20,22,LAL,DET,True,True,True,False,False
62,WAS,128,50,91,54.9,6,16,37.5,22,27,81.5,14,35,49,20,11,5,6,28,WAS,DEN,True,True,True,True,True
63,DEN,114,40,87,46.0,6,29,20.7,28,34,82.4,9,24,33,18,12,6,2,23,DEN,WAS,False,False,False,False,False
64,PHI,108,42,92,45.7,6,27,22.2,18,25,72.0,10,34,44,32,11,7,6,22,PHI,HOU,False,False,False,False,False
65,POR,122,45,88,51.1,6,25,24.0,26,33,78.8,11,30,41,16,7,6,7,21,POR,WAS,True,True,True,True,True
66,BOS,109,41,93,44.1,6,25,24.0,21,29,72.4,12,42,54,23,13,9,7,16,BOS,ATL,True,False,False,False,False
67,TOR,76,28,89,31.5,6,42,14.3,14,17,82.4,13,35,48,20,11,4,6,12,TOR,MIA,False,False,False,False,False
68,PHX,107,42,86,48.8,6,23,26.1,17,23,73.9,11,36,47,32,15,7,3,28,PHX,LAL,False,False,False,False,False
69,OKC,106,39,91,42.9,6,27,22.2,22,28,78.6,18,38,56,18,12,7,5,21,OKC,DAL,True,True,False,False,False
70,PHI,97,37,91,40.7,6,29,20.7,17,20,85.0,14,33,47,24,15,4,6,22,PHI,IND,False,False,False,False,False
71,IND,98,33,85,38.8,6,28,21.4,26,29,89.7,12,34,46,17,18,6,2,16,IND,NOP,False,False,False,False,False
72,UTA,111,39,83,47.0,6,24,25.0,27,38,71.1,13,40,53,18,19,8,6,17,UTA,ATL,True,True,False,False,False
73,DET,99,39,87,44.8,6,35,17.1,15,22,68.2,10,38,48,19,15,7,6,17,DET,TOR,False,False,False,False,False
74,GSW,79,30,76,39.5,6,25,24.0,13,18,72.2,7,18,25,24,21,14,1,17,GSW,SAC,False,False,False,False,False
75,OKC,102,38,81,46.9,6,23,26.1,20,23,87.0,7,30,37,22,15,7,3,23,OKC,DEN,False,False,False,False,False
76,ATL,100,39,94,41.5,6,28,21.4,16,23,69.6,12,38,50,24,15,6,4,20,ATL,IND,False,False,False,False,False
77,CHA,83,30,79,38.0,6,31,19.4,17,21,81.0,11,49,60,21,21,9,5,16,CHA,CHI,True,True,True,True,False
78,MIN,109,40,85,47.1,6,22,27.3,23,29,79.3,11,34,45,14,17,6,7,23,MIN,PHX,False,False,False,False,False
79,DEN,96,37,91,40.7,6,29,20.7,16,17,94.1,7,28,35,26,11,9,4,25,DEN,LAL,False,False,False,False,False
80,GSW,96,36,91,39.6,6,23,26.1,18,23,78.3,15,31,46,21,12,6,5,17,GSW,ORL,False,False,False,False,False
81,IND,105,39,92,42.4,6,26,23.1,21,28,75.0,9,33,42,19,16,12,6,20,IND,ATL,True,False,False,False,False
82,DEN,117,47,90,52.2,6,24,25.0,17,23,73.9,10,48,58,31,21,8,6,20,DEN,WAS,True,True,True,True,True
83,MIA,86,30,75,40.0,6,24,25.0,20,27,74.1,9,29,38,12,18,6,4,16,MIA,PHI,False,False,False,False,False
84,SAS,104,43,85,50.6,6,18,33.3,12,16,75.0,3,29,32,21,11,6,3,15,SAS,PHI,False,False,False,False,False
85,CLE,95,34,90,37.8,6,25,24.0,21,24,87.5,11,31,42,14,15,9,5,21,CLE,PHI,False,False,False,False,False
86,ATL,101,34,90,37.8,6,24,25.0,27,37,73.0,14,24,38,19,19,11,10,27,ATL,LAC,False,False,False,False,False
87,NYK,102,39,86,45.3,6,20,30.0,18,23,78.3,13,35,48,22,11,5,1,21,NYK,CHA,False,False,False,False,False
88,MIL,124,42,88,47.7,6,33,18.2,34,47,72.3,17,41,58,24,22,9,4,22,MIL,CHI,True,True,True,True,False
89,OKC,85,29,82,35.4,6,25,24.0,21,24,87.5,9,31,40,19,15,9,4,16,OKC,IND,False,False,False,False,False
90,UTA,119,43,92,46.7,6,26,23.1,27,35,77.1,11,35,46,16,11,7,4,18,UTA,BKN,True,True,False,False,False
91,MIN,98,34,97,35.1,6,45,13.3,24,33,72.7,15,38,53,22,13,9,10,23,MIN,DEN,False,False,False,False,False
92,MIA,80,28,80,35.0,6,35,17.1,18,24,75.0,8,29,37,18,13,9,2,12,MIA,LAL,False,False,False,False,False
93,CLE,113,41,90,45.6,6,27,22.2,25,29,86.2,17,31,48,18,13,10,5,17,CLE,WAS,True,True,True,True,True
94,CHA,87,33,86,38.4,6,31,19.4,15,21,71.4,9,40,49,21,21,7,9,19,CHA,BOS,False,False,False,False,False
95,ATL,93,30,74,40.5,6,30,20.0,27,35,77.1,6,35,41,18,24,7,3,26,ATL,CHI,False,False,False,False,False
96,ORL,106,39,80,48.8,6,24,25.0,22,28,78.6,10,34,44,25,18,14,10,30,ORL,DAL,False,False,False,False,False
97,LAL,103,42,87,48.3,6,24,25.0,13,19,68.4,7,39,46,21,18,8,10,22,LAL,SAS,True,True,True,False,False
98,SAS,96,33,83,39.8,6,25,24.0,24,29,82.8,8,39,47,23,18,11,4,18,SAS,LAL,False,False,False,False,False
99,ORL,87,37,86,43.0,6,29,20.7,7,11,63.6,10,37,47,22,16,8,7,25,ORL,DEN,False,False,False,False,False
100,DET,106,41,85,48.2,6,29,20.7,18,24,75.0,10,37,47,21,16,11,8,21,DET,CHI,False,False,False,False,False
101,IND,94,39,94,41.5,6,21,28.6,10,13,76.9,13,32,45,24,8,11,4,18,IND,DET,False,False,False,False,False
102,UTA,100,40,90,44.4,6,24,25.0,14,20,70.0,11,38,49,15,11,4,5,31,UTA,OKC,True,True,False,False,False
103,DEN,98,39,90,43.3,7,30,23.3,13,18,72.2,13,39,52,23,11,8,5,17,DEN,UTA,True,False,False,False,False
104,IND,103,44,96,45.8,7,34,20.6,8,11,72.7,8,32,40,28,4,7,6,18,IND,DAL,False,False,False,False,False
105,NYK,92,34,82,41.5,7,26,26.9,17,23,73.9,14,43,57,19,13,5,1,20,NYK,IND,True,True,True,False,False
106,MIN,106,34,84,40.5,7,39,17.9,31,37,83.8,6,38,44,24,17,9,4,20,MIN,LAC,False,False,False,False,False
107,PHI,95,31,84,36.9,7,33,21.2,26,31,83.9,13,34,47,15,14,6,3,27,PHI,BOS,False,False,False,False,False
108,OKC,111,42,97,43.3,7,31,22.6,20,22,90.9,15,26,41,26,14,13,4,24,OKC,PHX,True,True,False,False,False
109,IND,115,46,89,51.7,7,27,25.9,16,22,72.7,13,33,46,26,19,8,2,14,IND,CHI,True,True,True,True,False
110,DAL,104,37,83,44.6,7,33,21.2,23,27,85.2,8,25,33,19,17,6,0,18,DAL,PHX,False,False,False,False,False
111,ORL,97,34,95,35.8,7,32,21.9,22,32,68.8,16,28,44,27,7,9,7,23,ORL,LAC,False,False,False,False,False
112,LAL,107,39,89,43.8,7,26,26.9,22,29,75.9,12,24,36,22,15,5,8,23,LAL,BOS,False,False,False,False,False
113,IND,88,39,93,41.9,7,26,26.9,3,7,42.9,9,21,30,23,14,15,9,14,IND,UTA,False,False,False,False,False
114,OKC,119,43,83,51.8,7,22,31.8,26,36,72.2,12,36,48,25,13,5,4,20,OKC,POR,True,True,True,True,True
115,IND,104,44,85,51.8,7,23,30.4,9,12,75.0,7,38,45,27,15,7,3,15,IND,MIN,True,True,False,False,False
116,CLE,99,38,85,44.7,7,25,28.0,16,24,66.7,10,30,40,21,20,4,1,22,CLE,LAL,False,False,False,False,False
117,SAS,105,38,87,43.7,7,32,21.9,22,30,73.3,9,42,51,24,11,6,5,11,SAS,TOR,True,False,False,False,False
118,WAS,116,47,93,50.5,7,22,31.8,15,17,88.2,9,28,37,28,10,5,4,18,WAS,UTA,False,False,False,False,False
119,PHX,100,41,82,50.0,7,21,33.3,11,18,61.1,12,39,51,22,18,8,5,19,PHX,CHA,True,True,True,True,False
120,MIA,113,44,85,51.8,7,29,24.1,18,21,85.7,4,36,40,26,8,6,3,20,MIA,BKN,False,False,False,False,False
121,ATL,101,41,89,46.1,7,29,24.1,12,24,50.0,9,47,56,19,18,5,9,26,ATL,WAS,False,False,False,False,False
