,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
1382,MIN,MIN @ DAL,12/04/2019,,L,48,114,37,89,41.6,17,38,44.7,23,26,88.5,15,29,44,23,13,5,7,21,-7
1383,LAC,LAC vs. POR,12/03/2019,,W,48,117,43,94,45.7,17,34,50.0,14,25,56.0,11,38,49,25,11,7,3,15,20
1384,DAL,DAL @ LAL,12/01/2019,,W,48,114,42,97,43.3,17,49,34.7,13,18,72.2,16,35,51,24,13,11,1,20,14
1385,NOP,NOP vs. OKC,12/01/2019,,L,48,104,39,87,44.8,17,38,44.7,9,10,90.0,3,38,41,22,11,6,7,22,-3
1386,CLE,CLE vs. MIL,11/29/2019,,L,48,110,44,88,50.0,17,34,50.0,5,10,50.0,8,33,41,32,15,7,1,22,-9
1387,BKN,BKN vs. BOS,11/29/2019,,W,48,112,43,93,46.2,17,41,41.5,9,13,69.2,13,36,49,30,20,9,6,24,5
1388,DAL,DAL @ PHX,11/29/2019,,W,48,120,35,85,41.2,17,47,36.2,33,38,86.8,9,38,47,20,8,7,3,24,7
1389,NOP,NOP vs. LAL,11/27/2019,,L,48,110,34,84,40.5,17,40,42.5,25,30,83.3,13,29,42,20,20,7,4,23,-4
1390,DAL,DAL @ HOU,11/24/2019,,W,48,137,49,102,48.0,17,44,38.6,22,28,78.6,12,34,46,28,12,9,5,22,14
1391,NOP,NOP @ UTA,11/23/2019,,L,48,120,42,101,41.6,17,41,41.5,19,20,95.0,9,29,38,21,10,7,6,24,-8
1392,LAL,LAL @ OKC,11/22/2019,,W,48,130,45,88,51.1,17,31,54.8,23,29,79.3,11,34,45,32,16,7,6,20,3
1393,DET,DET vs. ATL,11/22/2019,,W,48,128,49,82,59.8,17,34,50.0,13,20,65.0,12,30,42,30,19,13,10,17,25
1394,POR,POR @ MIL,11/21/2019,,L,48,129,50,103,48.5,17,39,43.6,12,14,85.7,9,32,41,32,8,6,11,27,-8
1395,LAC,LAC vs. BOS,11/20/2019,,W,53,107,39,93,41.9,17,45,37.8,12,16,75.0,14,39,53,26,23,12,9,18,3
1396,MIL,MIL @ ATL,11/20/2019,,W,48,135,46,87,52.9,17,43,39.5,26,34,76.5,8,38,46,25,19,6,8,25,8
1397,DAL,DAL vs. SAS,11/18/2019,,W,48,117,42,84,50.0,17,41,41.5,16,23,69.6,9,32,41,28,13,4,3,19,7
1398,CLE,CLE @ NYK,11/18/2019,,L,48,105,36,76,47.4,17,36,47.2,16,30,53.3,10,31,41,18,20,2,1,26,-18
1399,HOU,HOU vs. POR,11/18/2019,,W,48,132,47,100,47.0,17,45,37.8,21,26,80.8,17,41,58,24,16,9,10,21,24
1400,CHA,CHA @ NYK,11/16/2019,,W,48,103,36,87,41.4,17,48,35.4,14,19,73.7,12,30,42,22,10,5,3,18,1
1401,TOR,TOR @ DAL,11/16/2019,,L,48,102,37,89,41.6,17,41,41.5,11,15,73.3,7,35,42,21,15,7,2,20,-8
1402,LAC,LAC vs. ATL,11/16/2019,,W,48,150,50,93,53.8,17,33,51.5,33,35,94.3,12,41,53,30,21,10,12,28,49
1403,MEM,MEM @ CHA,11/13/2019,,W,48,119,48,89,53.9,17,35,48.6,6,9,66.7,11,34,45,32,24,9,5,21,2
1404,POR,POR vs. TOR,11/13/2019,,L,48,106,38,96,39.6,17,48,35.4,13,16,81.3,11,32,43,24,12,3,7,16,-8
1405,OKC,OKC vs. MIL,11/10/2019,,L,48,119,45,91,49.5,17,42,40.5,12,17,70.6,5,30,35,31,15,11,4,20,-2
1406,HOU,HOU @ MEM,11/04/2019,,W,48,107,35,93,37.6,17,50,34.0,20,29,69.0,14,37,51,20,18,6,5,21,7
1407,MIN,MIN @ WAS,11/02/2019,,W,48,131,51,94,54.3,17,39,43.6,12,17,70.6,3,44,47,33,22,9,10,23,22
1408,MIL,MIL @ ORL,11/01/2019,,W,48,123,47,93,50.5,17,47,36.2,12,18,66.7,11,47,58,24,14,11,4,19,32
1409,POR,POR @ OKC,10/30/2019,,W,48,102,34,86,39.5,17,35,48.6,17,24,70.8,9,40,49,19,19,9,8,30,3
1410,BOS,BOS vs. MIL,10/30/2019,,W,48,116,41,92,44.6,17,41,41.5,17,21,81.0,5,40,45,25,10,4,4,20,11
1411,MIL,MIL vs. CLE,10/28/2019,,W,48,129,48,92,52.2,17,38,44.7,16,24,66.7,8,42,50,29,12,9,7,15,17
1412,MIL,MIL vs. MIA,10/26/2019,,L,53,126,41,94,43.6,17,54,31.5,27,35,77.1,5,42,47,22,18,8,4,32,-5
1413,PHX,PHX vs. LAC,10/26/2019,,W,48,130,43,86,50.0,17,43,39.5,27,34,79.4,9,40,49,32,16,9,3,34,8
1414,NYK,NYK @ BKN,10/25/2019,,L,48,109,38,81,46.9,17,25,68.0,16,28,57.1,9,30,39,17,26,14,4,31,-4
1415,POR,POR vs. SAS,02/06/2020,,W,48,125,49,92,53.3,18,37,48.6,9,12,75.0,9,41,50,28,12,2,6,19,8
1416,CLE,CLE vs. NYK,02/03/2020,,L,53,134,52,92,56.5,18,35,51.4,12,18,66.7,5,29,34,34,15,6,3,18,-5
1417,DAL,DAL @ IND,02/03/2020,,W,48,112,36,86,41.9,18,45,40.0,22,23,95.7,12,39,51,20,12,3,2,15,9
1418,GSW,GSW @ CLE,02/01/2020,,W,48,131,48,90,53.3,18,35,51.4,17,19,89.5,10,34,44,39,11,11,10,16,19
1419,UTA,UTA @ POR,02/01/2020,,L,48,107,40,94,42.6,18,41,43.9,9,9,100.0,11,26,37,19,10,6,4,17,-17
1420,SAC,SAC @ MIN,01/27/2020,,W,53,133,44,88,50.0,18,40,45.0,27,34,79.4,9,35,44,27,16,6,8,27,4
1421,PHI,PHI @ TOR,01/22/2020,,L,48,95,32,84,38.1,18,46,39.1,13,18,72.2,8,37,45,25,13,8,6,23,-12
1422,OKC,OKC vs. MIA,01/17/2020,,L,48,108,37,84,44.0,18,46,39.1,16,18,88.9,6,29,35,29,10,4,5,20,-7
1423,CHA,CHA @ POR,01/13/2020,,L,48,112,40,90,44.4,18,38,47.4,14,18,77.8,10,32,42,24,8,7,3,20,-3
1424,HOU,HOU vs. MIN,01/11/2020,,W,48,139,49,95,51.6,18,45,40.0,23,29,79.3,12,46,58,29,22,9,6,24,30
1425,UTA,UTA vs. CHA,01/10/2020,,W,48,109,40,79,50.6,18,42,42.9,11,14,78.6,9,31,40,28,16,9,6,20,17
1426,CHI,CHI vs. IND,01/10/2020,,L,48,105,37,80,46.3,18,41,43.9,13,16,81.3,6,30,36,16,16,6,3,15,-11
1427,NOP,NOP @ NYK,01/10/2020,,W,48,123,48,86,55.8,18,38,47.4,9,17,52.9,6,37,43,35,20,8,6,16,12
1428,ATL,ATL vs. DEN,01/06/2020,,L,48,115,35,77,45.5,18,39,46.2,27,32,84.4,4,30,34,24,10,3,5,22,-8
1429,LAC,LAC vs. NYK,01/05/2020,,W,48,135,45,83,54.2,18,32,56.3,27,33,81.8,10,32,42,25,19,4,3,27,3
1430,MEM,MEM @ PHX,01/05/2020,,W,48,121,45,83,54.2,18,42,42.9,13,17,76.5,3,39,42,31,17,4,8,22,7
1431,MIA,MIA vs. POR,01/05/2020,,W,48,122,47,90,52.2,18,44,40.9,10,16,62.5,11,36,47,34,11,4,5,17,11
1432,MEM,MEM @ LAC,01/04/2020,,W,48,139,49,96,51.0,18,39,46.2,23,27,85.2,11,43,54,36,9,8,10,23,26
1433,DAL,DAL vs. BKN,01/02/2020,,W,48,123,45,89,50.6,18,38,47.4,15,17,88.2,12,34,46,22,14,4,8,21,12
1434,NOP,NOP vs. HOU,12/29/2019,,W,48,127,50,102,49.0,18,44,40.9,9,13,69.2,14,32,46,32,9,9,4,17,15
1435,GSW,GSW vs. DAL,12/28/2019,,L,48,121,45,93,48.4,18,39,46.2,13,17,76.5,9,33,42,28,13,4,3,19,-20
1436,NOP,NOP vs. IND,12/28/2019,,W,48,120,43,93,46.2,18,42,42.9,16,20,80.0,11,38,49,25,13,9,2,18,22
1437,SAS,SAS vs. DET,12/28/2019,,W,48,136,53,93,57.0,18,35,51.4,12,15,80.0,7,44,51,30,11,8,7,20,27
1438,NOP,NOP @ DEN,12/25/2019,,W,48,112,41,90,45.6,18,43,41.9,12,12,100.0,14,38,52,23,19,9,5,14,12
1439,IND,IND vs. TOR,12/23/2019,,W,53,120,45,95,47.4,18,42,42.9,12,20,60.0,13,32,45,34,14,7,8,22,5
1440,MIL,MIL @ NYK,12/21/2019,,W,48,123,41,85,48.2,18,43,41.9,23,35,65.7,8,44,52,26,19,9,14,16,21
1441,CHI,CHI @ DET,12/21/2019,,W,48,119,40,77,51.9,18,35,51.4,21,25,84.0,11,35,46,21,21,8,4,13,12
1442,MIA,MIA vs. NYK,12/20/2019,,W,48,129,43,77,55.8,18,38,47.4,25,34,73.5,9,42,51,34,18,6,3,22,15
1443,WAS,WAS @ DET,12/16/2019,,W,48,133,49,88,55.7,18,34,52.9,17,21,81.0,7,28,35,31,16,6,5,27,14
1444,DEN,DEN vs. POR,12/12/2019,,W,48,114,42,88,47.7,18,36,50.0,12,19,63.2,15,33,48,25,11,6,2,13,15
1445,DEN,DEN @ BKN,12/08/2019,,L,48,102,36,89,40.4,18,42,42.9,12,14,85.7,7,30,37,25,13,4,5,23,-3
1446,ATL,ATL @ CHA,12/08/2019,,W,48,122,44,91,48.4,18,45,40.0,16,17,94.1,11,37,48,28,14,8,8,24,15
1447,DET,DET @ CLE,12/03/2019,,W,48,127,51,94,54.3,18,35,51.4,7,11,63.6,10,36,46,33,11,11,7,16,33
1448,MIN,MIN @ SAS,11/27/2019,,W,48,113,37,85,43.5,18,40,45.0,21,27,77.8,7,46,53,28,11,4,6,19,12
1449,SAC,SAC @ BOS,11/25/2019,,L,48,102,37,79,46.8,18,47,38.3,10,15,66.7,8,28,36,28,17,3,8,18,-1
1450,IND,IND vs. MEM,11/25/2019,,W,48,126,51,94,54.3,18,33,54.5,6,10,60.0,10,37,47,29,13,6,6,11,12
1451,NYK,NYK vs. BKN,11/24/2019,,L,48,101,37,80,46.3,18,35,51.4,9,16,56.3,9,34,43,22,19,6,4,29,-2
1452,WAS,WAS vs. SAS,11/20/2019,,W,48,138,54,92,58.7,18,30,60.0,12,15,80.0,6,32,38,37,17,4,3,20,6
1453,NOP,NOP vs. GSW,11/17/2019,,W,48,108,37,89,41.6,18,46,39.1,16,20,80.0,11,37,48,24,15,3,5,21,8
1454,DEN,DEN @ MEM,11/17/2019,,W,48,131,49,89,55.1,18,32,56.3,15,23,65.2,6,33,39,36,12,10,10,24,17
1455,NOP,NOP vs. LAC,11/14/2019,,W,48,132,47,98,48.0,18,34,52.9,20,29,69.0,18,33,51,26,14,11,5,25,5
1456,CHI,CHI @ MIL,11/14/2019,,L,48,115,38,93,40.9,18,43,41.9,21,25,84.0,10,35,45,25,20,14,1,29,-9
1457,DAL,DAL @ MEM,11/09/2019,,W,48,138,52,97,53.6,18,42,42.9,16,20,80.0,12,35,47,27,15,8,5,14,16
1458,SAC,SAC @ ATL,11/08/2019,,W,48,121,42,76,55.3,18,31,58.1,19,22,86.4,9,27,36,27,15,7,7,19,12
1459,MIL,MIL @ LAC,11/06/2019,,W,48,129,42,98,42.9,18,49,36.7,27,34,79.4,14,40,54,18,15,7,11,28,5
1460,MIA,MIA vs. HOU,11/03/2019,,W,48,129,47,89,52.8,18,41,43.9,17,22,77.3,5,41,46,38,18,14,7,21,29
1461,CLE,CLE vs. DAL,11/03/2019,,L,48,111,39,96,40.6,18,48,37.5,15,22,68.2,12,29,41,24,9,9,4,14,-20
1462,UTA,UTA vs. SAC,10/26/2019,,W,48,113,44,78,56.4,18,37,48.6,7,12,58.3,2,41,43,28,21,6,1,22,32
1463,NOP,NOP @ HOU,10/26/2019,,L,48,123,46,100,46.0,18,50,36.0,13,16,81.3,9,33,42,27,17,9,2,30,-3
1464,TOR,TOR @ BOS,10/25/2019,,L,48,106,37,78,47.4,18,36,50.0,14,17,82.4,5,41,46,22,23,2,6,28,-6
1465,LAC,LAC @ GSW,10/24/2019,,W,48,141,50,80,62.5,18,32,56.3,23,30,76.7,3,36,39,33,20,7,5,24,19
1466,DEN,DEN @ POR,10/23/2019,,W,48,108,34,81,42.0,18,32,56.3,22,27,81.5,11,34,45,24,20,11,4,23,8
1467,PHI,PHI @ MIL,02/06/2020,,L,48,101,37,99,37.4,19,45,42.2,8,14,57.1,11,39,50,24,11,7,4,14,-11
1468,HOU,HOU @ LAL,02/06/2020,,W,48,121,43,85,50.6,19,42,45.2,16,18,88.9,6,31,37,20,16,8,5,22,10
1469,IND,IND @ TOR,02/05/2020,,L,48,118,43,82,52.4,19,39,48.7,13,16,81.3,8,34,42,29,19,6,5,18,-1
1470,LAL,LAL @ SAC,02/01/2020,,W,48,129,44,86,51.2,19,43,44.2,22,27,81.5,11,35,46,33,15,10,5,22,16
1471,MIL,MIL vs. WAS,01/28/2020,,W,48,151,50,90,55.6,19,37,51.4,32,35,91.4,11,35,46,31,15,3,3,26,20
1472,DAL,DAL @ OKC,01/27/2020,,W,48,107,41,99,41.4,19,51,37.3,6,9,66.7,12,44,56,21,9,3,3,16,10
1473,GSW,GSW vs. IND,01/24/2020,,L,48,118,40,82,48.8,19,39,48.7,19,23,82.6,7,31,38,31,20,6,3,16,-11
1474,LAL,LAL @ BKN,01/23/2020,,W,48,128,47,94,50.0,19,38,50.0,15,20,75.0,11,41,52,28,16,9,6,15,15
1475,ATL,ATL @ SAS,01/17/2020,,W,48,121,41,82,50.0,19,40,47.5,20,27,74.1,8,35,43,21,19,10,6,18,1
1476,SAS,SAS vs. MIL,01/06/2020,,W,48,126,45,88,51.1,19,35,54.3,17,19,89.5,10,44,54,23,13,4,2,16,22
1477,DET,DET vs. WAS,12/26/2019,,W,48,132,46,86,53.5,19,48,39.6,21,26,80.8,11,37,48,32,15,5,5,23,30
1478,HOU,HOU @ PHX,12/21/2019,,W,48,139,51,87,58.6,19,41,46.3,18,23,78.3,5,32,37,23,10,4,5,23,14
1479,NOP,NOP vs. ORL,12/15/2019,,L,48,119,47,88,53.4,19,43,44.2,6,12,50.0,11,29,40,34,17,6,7,21,-11
1480,MIL,MIL vs. NOP,12/11/2019,,W,48,127,50,93,53.8,19,39,48.7,8,9,88.9,5,38,43,27,15,13,2,17,15
1481,UTA,UTA vs. MEM,12/07/2019,,W,48,126,45,80,56.3,19,34,55.9,17,18,94.4,9,32,41,32,22,8,0,25,14
1482,DAL,DAL @ NOP,12/03/2019,,W,48,118,38,88,43.2,19,45,42.2,23,27,85.2,10,41,51,22,12,5,8,14,21
1483,TOR,TOR vs. UTA,12/01/2019,,W,48,130,47,90,52.2,19,36,52.8,17,21,81.0,7,36,43,36,14,14,8,24,20
1484,CHA,CHA @ DET,11/29/2019,,W,48,110,40,83,48.2,19,38,50.0,11,15,73.3,11,26,37,26,10,8,6,17,3
1485,WAS,WAS @ PHX,11/27/2019,,W,48,140,51,89,57.3,19,35,54.3,19,20,95.0,4,30,34,32,16,9,5,20,8
1486,MIA,MIA vs. CLE,11/20/2019,,W,48,124,41,78,52.6,19,37,51.4,23,31,74.2,12,32,44,25,24,8,5,20,24
1487,WAS,WAS @ ORL,11/17/2019,,L,48,121,46,97,47.4,19,41,46.3,10,12,83.3,9,29,38,31,9,7,2,21,-4
1488,HOU,HOU @ MIN,11/16/2019,,W,48,125,43,94,45.7,19,49,38.8,20,22,90.9,14,28,42,15,12,7,3,18,20
1489,PHX,PHX vs. BKN,11/10/2019,,W,48,138,52,99,52.5,19,42,45.2,15,19,78.9,5,37,42,37,7,8,7,17,26
1490,HOU,HOU @ CHI,11/09/2019,,W,48,117,39,83,47.0,19,44,43.2,20,28,71.4,9,46,55,18,24,12,7,21,23
1491,TOR,TOR @ NOP,11/08/2019,,W,48,122,41,93,44.1,19,43,44.2,21,24,87.5,10,43,53,27,17,9,3,24,18
1492,POR,POR vs. PHI,11/02/2019,,L,48,128,45,78,57.7,19,34,55.9,19,25,76.0,4,32,36,21,18,7,4,21,-1
1493,BKN,BKN vs. HOU,11/01/2019,,W,48,123,42,85,49.4,19,32,59.4,20,28,71.4,10,45,55,26,22,8,7,21,7
1494,NOP,NOP @ TOR,10/22/2019,,L,53,122,43,102,42.2,19,45,42.2,17,20,85.0,16,37,53,30,19,4,9,34,-8
1495,HOU,HOU vs. CHA,02/04/2020,,W,48,125,43,97,44.3,20,60,33.3,19,23,82.6,7,34,41,25,5,11,5,19,15
1496,DAL,DAL vs. ATL,02/01/2020,,W,48,123,44,94,46.8,20,39,51.3,15,16,93.8,10,43,53,26,9,6,8,14,23
1497,POR,POR vs. IND,01/26/2020,,W,48,139,49,90,54.4,20,35,57.1,21,25,84.0,12,31,43,27,17,1,7,21,10
1498,DAL,DAL vs. POR,01/17/2020,,W,48,120,39,89,43.8,20,47,42.6,22,28,78.6,13,30,43,19,13,6,4,17,8
1499,GSW,GSW vs. DEN,01/16/2020,,L,53,131,42,95,44.2,20,45,44.4,27,31,87.1,10,32,42,36,19,12,6,20,-3
1500,MEM,MEM vs. MIL,12/13/2019,,L,48,114,38,98,38.8,20,49,40.8,18,23,78.3,11,34,45,27,13,9,5,26,-13
1501,ATL,ATL @ MIA,12/10/2019,,L,53,121,45,95,47.4,20,54,37.0,11,18,61.1,4,33,37,30,12,4,6,23,-14
1502,SAC,SAC @ HOU,12/09/2019,,W,48,119,40,88,45.5,20,45,44.4,19,22,86.4,9,28,37,24,10,14,5,17,1
1503,MIL,MIL vs. CHA,11/30/2019,,W,48,137,54,96,56.3,20,44,45.5,9,15,60.0,7,46,53,41,7,7,3,13,41
1504,DAL,DAL vs. CLE,11/22/2019,,W,48,143,58,100,58.0,20,37,54.1,7,9,77.8,10,39,49,31,5,8,7,18,42
1505,TOR,TOR vs. CHA,11/18/2019,,W,48,132,50,97,51.5,20,43,46.5,12,15,80.0,16,37,53,40,11,13,2,25,36
1506,SAC,SAC @ TOR,11/06/2019,,L,48,120,42,95,44.2,20,44,45.5,16,21,76.2,12,31,43,23,14,8,7,23,-4
1507,DAL,DAL @ CLE,11/03/2019,,W,48,131,50,94,53.2,20,41,48.8,11,13,84.6,11,40,51,34,14,5,6,21,20
1508,WAS,WAS vs. HOU,10/30/2019,,L,48,158,57,91,62.6,20,36,55.6,24,29,82.8,11,29,40,31,19,6,4,27,-1
1509,HOU,HOU vs. DAL,01/31/2020,,W,48,128,45,98,45.9,21,45,46.7,17,20,85.0,7,30,37,25,7,11,5,20,7
1510,SAC,SAC @ LAC,01/30/2020,,W,48,124,44,88,50.0,21,41,51.2,15,18,83.3,11,36,47,27,12,11,8,21,21
1511,BKN,BKN vs. LAL,01/23/2020,,L,48,113,40,91,44.0,21,46,45.7,12,15,80.0,8,33,41,30,16,12,3,17,-15
1512,POR,POR vs. DAL,01/23/2020,,L,48,125,46,91,50.5,21,39,53.8,12,15,80.0,11,32,43,20,15,4,4,20,-8
1513,NOP,NOP @ MEM,01/20/2020,,W,48,126,42,88,47.7,21,48,43.8,21,24,87.5,5,38,43,24,17,7,7,18,10
1514,PHI,PHI vs. MIL,12/25/2019,,W,48,121,44,101,43.6,21,44,47.7,12,15,80.0,14,35,49,29,8,9,7,12,12
1515,DEN,DEN @ NYK,12/05/2019,,W,48,129,49,87,56.3,21,39,53.8,10,18,55.6,9,39,48,38,14,8,5,19,37
1516,CHA,CHA vs. GSW,12/04/2019,,W,48,106,40,87,46.0,21,48,43.8,5,8,62.5,11,33,44,30,15,11,7,20,15
1517,BKN,BKN @ BOS,11/27/2019,,L,48,110,40,90,44.4,21,56,37.5,9,19,47.4,11,27,38,32,17,5,6,22,-11
1518,TOR,TOR vs. NYK,11/27/2019,,W,48,126,46,94,48.9,21,41,51.2,13,17,76.5,17,35,52,26,12,6,4,18,28
1519,UTA,UTA @ MIL,11/25/2019,,L,48,118,43,85,50.6,21,45,46.7,11,12,91.7,4,36,40,29,17,4,6,23,-4
1520,HOU,HOU vs. GSW,11/06/2019,,W,48,129,48,97,49.5,21,45,46.7,12,19,63.2,11,39,50,31,13,7,9,20,17
1521,DEN,DEN @ MIL,01/31/2020,,W,48,127,48,100,48.0,22,46,47.8,9,9,100.0,7,43,50,29,13,8,10,19,12
1522,DAL,DAL @ POR,01/23/2020,,W,48,133,48,93,51.6,22,47,46.8,15,24,62.5,12,29,41,27,9,5,7,17,8
1523,TOR,TOR vs. WAS,01/17/2020,,W,48,140,52,91,57.1,22,43,51.2,14,16,87.5,7,34,41,35,19,16,2,24,29
1524,HOU,HOU @ ORL,12/13/2019,,W,48,130,48,86,55.8,22,39,56.4,12,13,92.3,7,35,42,21,9,5,7,20,23
1525,HOU,HOU @ TOR,12/05/2019,,W,48,119,40,98,40.8,22,55,40.0,17,19,89.5,20,34,54,29,23,11,2,24,10
1526,CHI,CHI @ CHA,11/23/2019,,W,48,116,43,95,45.3,22,47,46.8,8,12,66.7,13,26,39,27,13,12,3,20,1
1527,DAL,DAL vs. GSW,11/20/2019,,W,48,142,51,90,56.7,22,38,57.9,18,23,78.3,8,42,50,33,12,7,7,21,48
1528,MIN,MIN vs. SAC,01/27/2020,,L,53,129,43,89,48.3,23,46,50.0,20,33,60.6,10,35,45,29,22,7,8,27,-4
1529,HOU,HOU @ WAS,10/30/2019,,W,48,159,55,103,53.4,23,54,42.6,26,33,78.8,19,25,44,34,13,10,5,24,1
1530,CHA,CHA vs. CHI,10/23/2019,,W,48,126,45,88,51.1,23,44,52.3,13,16,81.3,9,32,41,28,19,3,4,18,1
1531,LAC,LAC vs. MIA,02/05/2020,,W,48,128,45,89,50.6,24,54,44.4,14,19,73.7,8,43,51,35,14,6,5,21,17
1532,DAL,DAL @ GSW,12/28/2019,,W,48,141,48,92,52.2,24,51,47.1,21,21,100.0,9,37,46,35,13,11,7,17,20
1533,HOU,HOU vs. ATL,11/30/2019,,W,48,158,52,89,58.4,25,51,49.0,29,34,85.3,13,39,52,30,15,9,2,23,47
